match_api_id,home_team_api_id,away_team_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,date,label
483194.0,9829.0,8639.0,2.0,-1.0,2.0,2.0,0.0,0.0,2008-09-28 00:00:00,Defeat
483195.0,9847.0,9855.0,1.0,0.0,3.0,3.0,0.0,0.0,2008-09-27 00:00:00,Defeat
483196.0,9851.0,9831.0,0.0,2.0,1.0,3.0,0.0,0.0,2008-09-27 00:00:00,Win
483197.0,9874.0,8689.0,-4.0,-5.0,0.0,1.0,0.0,0.0,2008-09-27 00:00:00,Draw
483198.0,9873.0,9941.0,-3.0,0.0,2.0,3.0,0.0,0.0,2008-09-28 00:00:00,Defeat
483199.0,9855.0,9830.0,1.0,-8.0,4.0,1.0,0.0,0.0,2008-10-04 00:00:00,Defeat
483200.0,9746.0,8682.0,-6.0,4.0,1.0,3.0,0.0,0.0,2008-10-04 00:00:00,Defeat
483201.0,8639.0,9873.0,1.0,-4.0,3.0,2.0,0.0,0.0,2008-10-04 00:00:00,Win
483202.0,8689.0,9827.0,-5.0,2.0,1.0,3.0,0.0,0.0,2008-10-04 00:00:00,Defeat
483203.0,8592.0,7819.0,6.0,5.0,3.0,3.0,0.0,0.0,2008-10-04 00:00:00,Win
483204.0,8481.0,9847.0,-1.0,0.0,1.0,3.0,0.0,0.0,2008-10-05 00:00:00,Draw
483205.0,9831.0,9874.0,1.0,-4.0,3.0,0.0,0.0,0.0,2008-10-04 00:00:00,Draw
483206.0,9851.0,9748.0,1.0,9.0,2.0,6.0,0.0,0.0,2008-10-05 00:00:00,Win
483207.0,9853.0,9829.0,-3.0,0.0,2.0,2.0,0.0,0.0,2008-10-05 00:00:00,Win
483208.0,9941.0,8583.0,1.0,0.0,4.0,3.0,0.0,0.0,2008-10-04 00:00:00,Win
483209.0,8583.0,9851.0,-1.0,4.0,3.0,3.0,0.0,0.0,2008-10-19 00:00:00,Draw
483210.0,9827.0,9941.0,3.0,2.0,4.0,5.0,0.0,0.0,2008-10-18 00:00:00,Win
483211.0,7819.0,9855.0,4.0,0.0,3.0,4.0,0.0,0.0,2008-10-18 00:00:00,Draw
483212.0,8682.0,8481.0,5.0,-1.0,4.0,1.0,0.0,0.0,2008-10-19 00:00:00,Win
483213.0,9748.0,8639.0,6.0,2.0,6.0,4.0,0.0,0.0,2008-10-18 00:00:00,Draw
483214.0,9829.0,9831.0,-2.0,1.0,2.0,3.0,0.0,0.0,2008-10-18 00:00:00,Defeat
483215.0,9830.0,9853.0,-7.0,-1.0,2.0,3.0,0.0,0.0,2008-10-18 00:00:00,Win
483216.0,9847.0,8689.0,0.0,-6.0,3.0,1.0,0.0,0.0,2008-10-18 00:00:00,Win
483217.0,9874.0,9746.0,-4.0,-7.0,0.0,1.0,0.0,0.0,2008-10-18 00:00:00,Draw
483218.0,9873.0,8592.0,-5.0,7.0,2.0,4.0,0.0,0.0,2008-10-19 00:00:00,Defeat
653865.0,8583.0,9874.0,4.0,-2.0,7.0,4.0,2.0,0.0,2009-08-08 00:00:00,Defeat
